run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,0,logistic_regression,roc_auc,0.8046419936211697,True,104.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,0,logistic_regression,accuracy,0.8074074074074075,True,133.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,0,logistic_regression,f1_macro,0.7117250359621252,True,133.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,0,logistic_regression,roc_auc,0.8438607331104777,True,133.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,0,logistic_regression,accuracy,0.8049751243781095,True,153.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,0,logistic_regression,f1_macro,0.7098493427457626,True,153.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,0,logistic_regression,roc_auc,0.8525114792327413,True,153.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,0,logistic_regression,accuracy,0.8107241569928137,True,140.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,0,logistic_regression,f1_macro,0.705475326028557,True,140.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,0,logistic_regression,roc_auc,0.8491991319881309,True,140.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,1,logistic_regression,accuracy,0.7522388059701492,True,169.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,1,logistic_regression,f1_macro,0.42973844206445716,True,169.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,1,logistic_regression,roc_auc,0.6334735436418026,True,169.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,1,logistic_regression,accuracy,0.7274737423991156,True,110.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,1,logistic_regression,f1_macro,0.46522896017503784,True,110.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,1,logistic_regression,roc_auc,0.7253239276422494,True,110.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,1,logistic_regression,accuracy,0.7778883360972914,True,138.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,1,logistic_regression,f1_macro,0.6530224458788851,True,138.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,1,logistic_regression,roc_auc,0.7802752183503028,True,138.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,1,logistic_regression,accuracy,0.7583195135433941,True,174.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,1,logistic_regression,f1_macro,0.47713356295445847,True,174.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,1,logistic_regression,roc_auc,0.7810370693624041,True,174.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,1,logistic_regression,accuracy,0.7548922056384743,True,146.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,1,logistic_regression,f1_macro,0.5333766647575368,True,146.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,1,logistic_regression,roc_auc,0.7410170750349816,True,146.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,1,logistic_regression,accuracy,0.7482587064676617,True,175.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,1,logistic_regression,f1_macro,0.4524830191821214,True,175.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,1,logistic_regression,roc_auc,0.7496682801036381,True,175.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,1,logistic_regression,accuracy,0.8118297401879492,True,135.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,1,logistic_regression,f1_macro,0.7067127327595075,True,135.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,1,logistic_regression,roc_auc,0.8454277072231475,True,135.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,1,logistic_regression,accuracy,0.8105030403537866,True,137.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,1,logistic_regression,f1_macro,0.704644902438188,True,137.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,1,logistic_regression,roc_auc,0.8488359087000895,True,137.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,2,logistic_regression,accuracy,0.7502487562189055,True,131.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,2,logistic_regression,f1_macro,0.4354919832733945,True,131.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,2,logistic_regression,roc_auc,0.6405261728604541,True,131.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,2,logistic_regression,accuracy,0.7076838032061913,True,116.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,2,logistic_regression,f1_macro,0.5573643018295649,True,116.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,2,logistic_regression,roc_auc,0.6423236036260962,True,116.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,2,logistic_regression,accuracy,0.7416252072968491,True,130.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,2,logistic_regression,f1_macro,0.431202504885181,True,130.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,2,logistic_regression,roc_auc,0.7367138625282466,True,130.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,2,logistic_regression,accuracy,0.7924820342730791,True,119.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,2,logistic_regression,f1_macro,0.6936193524762727,True,119.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,2,logistic_regression,roc_auc,0.8160340265478196,True,119.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,2,logistic_regression,accuracy,0.7683803206191266,True,111.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,2,logistic_regression,f1_macro,0.6039564363836383,True,111.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,2,logistic_regression,roc_auc,0.7609622951935332,True,111.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,2,logistic_regression,accuracy,0.8092868988391376,True,127.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,2,logistic_regression,f1_macro,0.705113709718435,True,127.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps2,2.0,2,logistic_regression,roc_auc,0.8461659552779032,True,127.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,2,logistic_regression,accuracy,0.8095080154781648,True,132.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,2,logistic_regression,f1_macro,0.7027872748727606,True,132.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps5,5.0,2,logistic_regression,roc_auc,0.8486440691078856,True,132.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,2,logistic_regression,accuracy,0.8098396904367053,True,129.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,2,logistic_regression,f1_macro,0.7104664011941795,True,129.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps10,10.0,2,logistic_regression,roc_auc,0.8462554498245054,True,129.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,3,logistic_regression,accuracy,0.7040353786622443,True,126.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,3,logistic_regression,f1_macro,0.5689094216024949,True,126.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,3,logistic_regression,roc_auc,0.6418524623719688,True,126.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,3,logistic_regression,accuracy,0.7009397457158651,True,120.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,3,logistic_regression,f1_macro,0.6042975928385582,True,120.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,3,logistic_regression,roc_auc,0.7256716778804754,True,120.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,3,logistic_regression,accuracy,0.73510226644555,True,94.0,success,,31654,
