run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
POP6_SEEDED_20260321,credit,privbayes_eps0.1,0.1,3,,0.5220666666666667,1.0793037061712514,3.5717643127199543,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.2,0.2,3,,0.5342666666666667,1.131826999350907,3.7455808419257335,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.5,0.5,3,,0.5108,0.6219838753937672,2.0583453911222076,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps1,1.0,3,,0.5221,1.0632216007624764,3.5185434353672465,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps2,2.0,3,,0.5802,0.8377852930871759,2.7725019329226757,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps5,5.0,3,,0.5716333333333334,1.0457150152217518,3.4606084935020345,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps10,10.0,3,,0.5731666666666666,1.026396202551024,3.396676307161076,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,madifft,,4,,0.44686666666666663,2.51416665185775,7.811507058996565,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.1,0.1,4,,0.5776666666666667,1.135799134530076,3.528923967879384,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.2,0.2,4,,0.5766333333333333,1.1406648463767874,3.544041717695032,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.5,0.5,4,,0.5575666666666667,1.152244652818569,3.5800201361085255,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps1,1.0,4,,0.5818666666666666,1.1034242076181557,3.428335182358705,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps2,2.0,4,,0.5734666666666667,1.0735335848285834,3.335465121121508,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps5,5.0,4,,0.5812999999999999,1.0667222824000824,3.3143024281226645,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps10,10.0,4,,0.5773666666666667,1.0586720948426016,3.2892905233290657,skipped,Strong audits skipped.
