dataset,seed,generation,agent_id,utility,fidelity,normdcr,mia_auc,mia_adv,class_kl,params,guard_failed,fitness,selected_by,privacy_gate_count,relaxed_gate_count,total_candidates,mia_thr,normdcr_thr,relaxed_mia_thr,relaxed_normdcr_thr,utility_floor,pass_rate,n_passing,n_candidates,selected_agent_id,selected
breast_cancer,0,1,g1_a4,0.7473544973544974,0.0224253848394291,15.558004549353043,0.5706432748538012,0.1412865497076023,0.0,"{'device': 'cuda', 'timesteps': 185, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 124, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 74, 'agent_id': 'g1_a4'}",False,1.420260418885463,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,1,g1_a5,0.5264550264550265,0.0164139794268313,14.135821701648435,0.4912865497076024,0.0174269005847952,0.0,"{'device': 'cuda', 'timesteps': 204, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 67, 'agent_id': 'g1_a5'}",False,0.7678359378559401,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,2,g0_a3,0.9047619047619048,0.0195923364115619,14.08441354019827,0.5111695906432749,0.0223391812865498,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 3, 'agent_id': 'g0_a3'}",False,1.9349238265859376,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,True
breast_cancer,0,2,g1_a4,0.4563492063492063,0.0130417621214778,15.06932088835968,0.5778947368421052,0.1557894736842104,0.0,"{'device': 'cuda', 'timesteps': 185, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 124, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 74, 'agent_id': 'g1_a4'}",False,0.6227617715930982,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,2,g1_a3,0.8849206349206349,0.026933014695896,14.019534797937842,0.5498245614035088,0.0996491228070175,0.0,"{'device': 'cuda', 'timesteps': 236, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'agent_id': 'g1_a3', 'hidden_dim': 145}",False,2.2827873182392624,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,2,g2_a3,0.1216931216931217,0.0233913849268378,14.028005904875153,0.6265497076023392,0.2530994152046784,0.0,"{'device': 'cuda', 'timesteps': 244, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'agent_id': 'g2_a3', 'hidden_dim': 178, 'time_embed_dim': 79}",False,0.7450455297961242,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,2,g2_a4,0.8558201058201058,0.0175165835504877,14.28464621377963,0.502046783625731,0.0040935672514619,0.0,"{'device': 'cuda', 'timesteps': 236, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'agent_id': 'g2_a4', 'hidden_dim': 107}",False,1.7596320768165905,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,0,2,g2_a5,0.5052910052910053,0.0145255279600468,13.912541926563671,0.4528654970760233,0.0942690058479532,0.0,"{'device': 'cuda', 'timesteps': 185, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 124, 'epochs': 50, 'include_label': False, 'seed': 0, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 94, 'agent_id': 'g2_a5'}",False,0.9156068260463806,privacy_gate,3,3,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.5,3.0,6.0,g0_a3,False
breast_cancer,1000,0,g0_a0,0.1970899470899471,0.0149933586816541,15.035907358740626,0.4890643274853801,0.0218713450292397,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'lr': 0.0007394815777992239, 'agent_id': 'g0_a0'}",False,0.5876987624380878,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,False
breast_cancer,1000,0,g0_a1,0.253968253968254,0.0216582590442946,14.596377462059325,0.5466081871345029,0.0932163742690057,0.0,"{'device': 'cuda', 'timesteps': 203, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'lr': 0.0019516293878129535, 'agent_id': 'g0_a1'}",False,1.0737551980526745,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,False
breast_cancer,1000,0,g0_a2,0.8809523809523809,0.0168344114203514,13.692134700352309,0.525438596491228,0.050877192982456,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 141, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 105, 'agent_id': 'g0_a2'}",False,1.5294931227471675,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,False
breast_cancer,1000,0,g0_a3,0.9682539682539684,0.0139456190552467,14.628465171418846,0.5219298245614037,0.0438596491228073,0.0,"{'device': 'cuda', 'timesteps': 163, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 157, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 4, 'time_embed_dim': 59, 'agent_id': 'g0_a3'}",False,1.3125926033634494,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,False
breast_cancer,1000,0,g0_a4,0.7486772486772487,0.0178257175510991,14.619438776517535,0.5071345029239767,0.0142690058479533,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 151, 'num_layers': 4, 'time_embed_dim': 60, 'lr': 0.000938534567601311, 'agent_id': 'g0_a4'}",False,1.7183482606944622,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,False
breast_cancer,1000,0,g0_a5,0.8822751322751323,0.0184316211918381,14.860927898984196,0.5140935672514619,0.0281871345029238,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 50, 'include_label': False, 'seed': 1000, 'lambda_cat': 0.3, 'feature_weights_cont': [0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.762241244316101, 0.5896736979484558, 0.5896736979484558, 0.6065970659255981, 0.8480550050735474, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 2.3586947917938232, 1.281867504119873, 0.7177563309669495, 2.3586947917938232, 2.3586947917938232, 2.3586947917938232, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.0620269775390625, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 0.5896736979484558, 1.3138551712036133], 'feature_weights_cat': [], 'continuous_idx': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'categorical_idx': [], 'categorical_cardinalities': [], 'feature_alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 112, 'num_layers': 2, 'agent_id': 'g0_a5'}",False,1.8820016961748955,privacy_gate,4,5,6,0.55,1.0,0.58,0.95,0.6656281407035176,0.8333333333333334,5.0,6.0,g0_a5,True
