dataset,method,seed,fpr,tpr
credit,tvae,4,0.94,0.98
credit,tvae,4,0.94,0.983333
credit,tvae,4,0.95,0.983333
credit,tvae,4,0.95,0.986667
credit,tvae,4,0.96,0.986667
credit,tvae,4,0.96,0.993333
credit,tvae,4,0.99,0.993333
credit,tvae,4,0.99,0.996667
credit,tvae,4,1.0,0.996667
credit,tvae,4,1.0,1.0
credit,ctgan,0,0.0,0.0
credit,ctgan,0,0.0,0.003333
credit,ctgan,0,0.02,0.003333
credit,ctgan,0,0.02,0.023333
credit,ctgan,0,0.03,0.023333
credit,ctgan,0,0.03,0.04
credit,ctgan,0,0.04,0.04
credit,ctgan,0,0.04,0.05
credit,ctgan,0,0.06,0.05
credit,ctgan,0,0.06,0.053333
credit,ctgan,0,0.07,0.053333
credit,ctgan,0,0.07,0.063333
credit,ctgan,0,0.08,0.063333
credit,ctgan,0,0.08,0.07
credit,ctgan,0,0.1,0.07
credit,ctgan,0,0.1,0.076667
credit,ctgan,0,0.11,0.076667
credit,ctgan,0,0.11,0.11
credit,ctgan,0,0.12,0.11
credit,ctgan,0,0.12,0.123333
credit,ctgan,0,0.15,0.123333
credit,ctgan,0,0.15,0.136667
credit,ctgan,0,0.16,0.136667
credit,ctgan,0,0.16,0.15
credit,ctgan,0,0.17,0.15
credit,ctgan,0,0.17,0.156667
credit,ctgan,0,0.18,0.156667
credit,ctgan,0,0.18,0.16
credit,ctgan,0,0.19,0.16
credit,ctgan,0,0.19,0.166667
credit,ctgan,0,0.21,0.166667
credit,ctgan,0,0.21,0.193333
credit,ctgan,0,0.22,0.193333
credit,ctgan,0,0.22,0.196667
credit,ctgan,0,0.23,0.196667
credit,ctgan,0,0.23,0.203333
credit,ctgan,0,0.24,0.203333
credit,ctgan,0,0.24,0.216667
credit,ctgan,0,0.25,0.216667
credit,ctgan,0,0.25,0.23
credit,ctgan,0,0.26,0.23
credit,ctgan,0,0.26,0.236667
credit,ctgan,0,0.27,0.236667
credit,ctgan,0,0.27,0.24
credit,ctgan,0,0.28,0.24
credit,ctgan,0,0.28,0.263333
credit,ctgan,0,0.29,0.263333
credit,ctgan,0,0.29,0.266667
credit,ctgan,0,0.3,0.266667
credit,ctgan,0,0.3,0.27
credit,ctgan,0,0.31,0.27
credit,ctgan,0,0.31,0.273333
credit,ctgan,0,0.32,0.273333
credit,ctgan,0,0.32,0.283333
credit,ctgan,0,0.33,0.283333
credit,ctgan,0,0.33,0.29
credit,ctgan,0,0.36,0.29
credit,ctgan,0,0.36,0.323333
credit,ctgan,0,0.37,0.323333
credit,ctgan,0,0.37,0.326667
credit,ctgan,0,0.39,0.326667
credit,ctgan,0,0.39,0.33
credit,ctgan,0,0.43,0.33
credit,ctgan,0,0.43,0.34
credit,ctgan,0,0.44,0.34
credit,ctgan,0,0.44,0.346667
credit,ctgan,0,0.45,0.346667
credit,ctgan,0,0.45,0.376667
credit,ctgan,0,0.47,0.376667
credit,ctgan,0,0.47,0.426667
credit,ctgan,0,0.48,0.426667
credit,ctgan,0,0.48,0.45
credit,ctgan,0,0.49,0.45
credit,ctgan,0,0.49,0.456667
credit,ctgan,0,0.5,0.456667
credit,ctgan,0,0.5,0.466667
credit,ctgan,0,0.51,0.466667
credit,ctgan,0,0.51,0.476667
credit,ctgan,0,0.52,0.476667
credit,ctgan,0,0.52,0.48
credit,ctgan,0,0.53,0.48
credit,ctgan,0,0.53,0.51
credit,ctgan,0,0.54,0.51
credit,ctgan,0,0.54,0.53
credit,ctgan,0,0.55,0.53
credit,ctgan,0,0.55,0.533333
credit,ctgan,0,0.56,0.533333
credit,ctgan,0,0.56,0.58
credit,ctgan,0,0.57,0.58
credit,ctgan,0,0.57,0.6
credit,ctgan,0,0.58,0.6
credit,ctgan,0,0.58,0.626667
credit,ctgan,0,0.6,0.626667
credit,ctgan,0,0.6,0.64
credit,ctgan,0,0.62,0.64
credit,ctgan,0,0.62,0.643333
credit,ctgan,0,0.63,0.643333
credit,ctgan,0,0.63,0.666667
credit,ctgan,0,0.64,0.666667
credit,ctgan,0,0.64,0.676667
credit,ctgan,0,0.68,0.676667
credit,ctgan,0,0.68,0.68
credit,ctgan,0,0.69,0.68
credit,ctgan,0,0.69,0.693333
credit,ctgan,0,0.7,0.693333
credit,ctgan,0,0.7,0.706667
credit,ctgan,0,0.71,0.706667
credit,ctgan,0,0.71,0.71
credit,ctgan,0,0.72,0.71
credit,ctgan,0,0.72,0.713333
credit,ctgan,0,0.73,0.713333
credit,ctgan,0,0.73,0.74
credit,ctgan,0,0.74,0.74
credit,ctgan,0,0.74,0.753333
credit,ctgan,0,0.75,0.753333
credit,ctgan,0,0.75,0.766667
credit,ctgan,0,0.76,0.766667
credit,ctgan,0,0.76,0.77
credit,ctgan,0,0.77,0.77
credit,ctgan,0,0.77,0.78
credit,ctgan,0,0.78,0.78
credit,ctgan,0,0.78,0.793333
credit,ctgan,0,0.79,0.793333
credit,ctgan,0,0.79,0.803333
credit,ctgan,0,0.8,0.803333
credit,ctgan,0,0.8,0.836667
credit,ctgan,0,0.81,0.836667
credit,ctgan,0,0.81,0.843333
credit,ctgan,0,0.83,0.843333
credit,ctgan,0,0.83,0.85
credit,ctgan,0,0.84,0.85
credit,ctgan,0,0.84,0.853333
credit,ctgan,0,0.85,0.853333
credit,ctgan,0,0.85,0.856667
credit,ctgan,0,0.86,0.856667
credit,ctgan,0,0.86,0.876667
credit,ctgan,0,0.87,0.876667
credit,ctgan,0,0.87,0.893333
credit,ctgan,0,0.88,0.893333
credit,ctgan,0,0.88,0.896667
credit,ctgan,0,0.91,0.896667
credit,ctgan,0,0.91,0.9
credit,ctgan,0,0.93,0.9
credit,ctgan,0,0.93,0.906667
credit,ctgan,0,0.94,0.906667
credit,ctgan,0,0.94,0.916667
credit,ctgan,0,0.95,0.916667
credit,ctgan,0,0.95,0.923333
credit,ctgan,0,0.97,0.923333
credit,ctgan,0,0.97,0.97
credit,ctgan,0,0.98,0.97
credit,ctgan,0,0.98,0.99
credit,ctgan,0,0.99,0.99
credit,ctgan,0,0.99,1.0
credit,ctgan,0,1.0,1.0
credit,ctgan,1,0.0,0.0
credit,ctgan,1,0.0,0.003333
credit,ctgan,1,0.0,0.013333
credit,ctgan,1,0.02,0.013333
credit,ctgan,1,0.02,0.05
credit,ctgan,1,0.04,0.05
credit,ctgan,1,0.04,0.056667
credit,ctgan,1,0.06,0.056667
credit,ctgan,1,0.06,0.063333
credit,ctgan,1,0.08,0.063333
credit,ctgan,1,0.08,0.066667
credit,ctgan,1,0.09,0.066667
credit,ctgan,1,0.09,0.07
credit,ctgan,1,0.11,0.07
credit,ctgan,1,0.11,0.076667
credit,ctgan,1,0.12,0.076667
credit,ctgan,1,0.12,0.083333
credit,ctgan,1,0.14,0.083333
credit,ctgan,1,0.14,0.1
credit,ctgan,1,0.15,0.1
credit,ctgan,1,0.15,0.11
credit,ctgan,1,0.16,0.11
credit,ctgan,1,0.16,0.12
credit,ctgan,1,0.17,0.12
credit,ctgan,1,0.17,0.153333
credit,ctgan,1,0.18,0.153333
credit,ctgan,1,0.18,0.183333
credit,ctgan,1,0.19,0.183333
credit,ctgan,1,0.19,0.196667
credit,ctgan,1,0.2,0.196667
credit,ctgan,1,0.2,0.2
credit,ctgan,1,0.21,0.2
credit,ctgan,1,0.21,0.213333
credit,ctgan,1,0.22,0.213333
credit,ctgan,1,0.22,0.216667
credit,ctgan,1,0.23,0.216667
credit,ctgan,1,0.23,0.22
credit,ctgan,1,0.24,0.22
credit,ctgan,1,0.24,0.23
credit,ctgan,1,0.26,0.23
credit,ctgan,1,0.26,0.256667
credit,ctgan,1,0.27,0.256667
credit,ctgan,1,0.27,0.3
credit,ctgan,1,0.3,0.3
credit,ctgan,1,0.3,0.316667
credit,ctgan,1,0.32,0.316667
credit,ctgan,1,0.32,0.35
credit,ctgan,1,0.33,0.35
credit,ctgan,1,0.33,0.356667
credit,ctgan,1,0.34,0.356667
credit,ctgan,1,0.34,0.37
credit,ctgan,1,0.35,0.37
credit,ctgan,1,0.35,0.376667
credit,ctgan,1,0.36,0.376667
credit,ctgan,1,0.36,0.39
credit,ctgan,1,0.37,0.39
credit,ctgan,1,0.37,0.4
credit,ctgan,1,0.38,0.4
credit,ctgan,1,0.38,0.413333
credit,ctgan,1,0.4,0.413333
credit,ctgan,1,0.4,0.42
credit,ctgan,1,0.41,0.42
credit,ctgan,1,0.41,0.486667
credit,ctgan,1,0.43,0.486667
credit,ctgan,1,0.43,0.496667
credit,ctgan,1,0.44,0.496667
credit,ctgan,1,0.44,0.506667
credit,ctgan,1,0.45,0.506667
credit,ctgan,1,0.45,0.513333
credit,ctgan,1,0.46,0.513333
credit,ctgan,1,0.46,0.526667
credit,ctgan,1,0.47,0.526667
credit,ctgan,1,0.47,0.53
credit,ctgan,1,0.48,0.53
credit,ctgan,1,0.48,0.533333
credit,ctgan,1,0.5,0.533333
credit,ctgan,1,0.5,0.536667
credit,ctgan,1,0.51,0.536667
credit,ctgan,1,0.51,0.546667
credit,ctgan,1,0.52,0.546667
credit,ctgan,1,0.52,0.55
credit,ctgan,1,0.54,0.55
credit,ctgan,1,0.54,0.553333
credit,ctgan,1,0.55,0.553333
credit,ctgan,1,0.55,0.556667
credit,ctgan,1,0.56,0.556667
credit,ctgan,1,0.56,0.583333
credit,ctgan,1,0.57,0.583333
credit,ctgan,1,0.57,0.586667
credit,ctgan,1,0.58,0.586667
credit,ctgan,1,0.58,0.6
credit,ctgan,1,0.59,0.6
credit,ctgan,1,0.59,0.613333
credit,ctgan,1,0.6,0.613333
credit,ctgan,1,0.6,0.616667
credit,ctgan,1,0.61,0.616667
credit,ctgan,1,0.61,0.636667
credit,ctgan,1,0.62,0.636667
credit,ctgan,1,0.62,0.673333
credit,ctgan,1,0.63,0.673333
credit,ctgan,1,0.63,0.676667
credit,ctgan,1,0.64,0.676667
credit,ctgan,1,0.64,0.68
credit,ctgan,1,0.65,0.68
credit,ctgan,1,0.65,0.69
credit,ctgan,1,0.67,0.69
credit,ctgan,1,0.67,0.716667
credit,ctgan,1,0.68,0.716667
credit,ctgan,1,0.68,0.726667
credit,ctgan,1,0.69,0.726667
credit,ctgan,1,0.69,0.736667
credit,ctgan,1,0.7,0.736667
credit,ctgan,1,0.7,0.74
credit,ctgan,1,0.71,0.74
credit,ctgan,1,0.71,0.743333
credit,ctgan,1,0.73,0.743333
credit,ctgan,1,0.73,0.78
credit,ctgan,1,0.74,0.78
credit,ctgan,1,0.74,0.803333
credit,ctgan,1,0.75,0.803333
credit,ctgan,1,0.75,0.82
credit,ctgan,1,0.76,0.82
credit,ctgan,1,0.76,0.826667
credit,ctgan,1,0.77,0.826667
credit,ctgan,1,0.77,0.83
credit,ctgan,1,0.78,0.83
credit,ctgan,1,0.78,0.833333
credit,ctgan,1,0.79,0.833333
credit,ctgan,1,0.79,0.846667
credit,ctgan,1,0.8,0.846667
credit,ctgan,1,0.8,0.856667
credit,ctgan,1,0.81,0.856667
credit,ctgan,1,0.81,0.86
credit,ctgan,1,0.82,0.86
credit,ctgan,1,0.82,0.866667
credit,ctgan,1,0.83,0.866667
credit,ctgan,1,0.83,0.87
credit,ctgan,1,0.84,0.87
credit,ctgan,1,0.84,0.896667
credit,ctgan,1,0.86,0.896667
credit,ctgan,1,0.86,0.93
credit,ctgan,1,0.87,0.93
credit,ctgan,1,0.87,0.933333
credit,ctgan,1,0.89,0.933333
credit,ctgan,1,0.89,0.94
credit,ctgan,1,0.93,0.94
credit,ctgan,1,0.93,0.963333
credit,ctgan,1,0.94,0.963333
credit,ctgan,1,0.94,0.966667
credit,ctgan,1,0.97,0.966667
credit,ctgan,1,0.97,0.98
credit,ctgan,1,1.0,0.98
credit,ctgan,1,1.0,1.0
credit,ctgan,2,0.0,0.0
credit,ctgan,2,0.0,0.003333
credit,ctgan,2,0.01,0.003333
credit,ctgan,2,0.01,0.053333
credit,ctgan,2,0.02,0.053333
credit,ctgan,2,0.02,0.056667
credit,ctgan,2,0.03,0.056667
credit,ctgan,2,0.03,0.086667
credit,ctgan,2,0.04,0.086667
credit,ctgan,2,0.04,0.103333
credit,ctgan,2,0.05,0.103333
credit,ctgan,2,0.05,0.11
credit,ctgan,2,0.06,0.11
credit,ctgan,2,0.06,0.116667
credit,ctgan,2,0.07,0.116667
credit,ctgan,2,0.07,0.12
credit,ctgan,2,0.08,0.12
credit,ctgan,2,0.08,0.146667
credit,ctgan,2,0.09,0.146667
credit,ctgan,2,0.09,0.15
credit,ctgan,2,0.1,0.15
credit,ctgan,2,0.1,0.183333
credit,ctgan,2,0.12,0.183333
credit,ctgan,2,0.12,0.193333
credit,ctgan,2,0.15,0.193333
credit,ctgan,2,0.15,0.196667
credit,ctgan,2,0.16,0.196667
credit,ctgan,2,0.16,0.223333
credit,ctgan,2,0.17,0.223333
credit,ctgan,2,0.17,0.233333
credit,ctgan,2,0.18,0.233333
credit,ctgan,2,0.18,0.243333
credit,ctgan,2,0.2,0.243333
credit,ctgan,2,0.2,0.263333
credit,ctgan,2,0.22,0.263333
credit,ctgan,2,0.22,0.266667
credit,ctgan,2,0.23,0.266667
credit,ctgan,2,0.23,0.283333
credit,ctgan,2,0.25,0.283333
credit,ctgan,2,0.25,0.313333
credit,ctgan,2,0.26,0.313333
credit,ctgan,2,0.26,0.35
credit,ctgan,2,0.27,0.35
credit,ctgan,2,0.27,0.366667
credit,ctgan,2,0.29,0.366667
credit,ctgan,2,0.29,0.38
credit,ctgan,2,0.3,0.38
credit,ctgan,2,0.3,0.39
credit,ctgan,2,0.31,0.39
credit,ctgan,2,0.31,0.42
credit,ctgan,2,0.32,0.42
credit,ctgan,2,0.32,0.46
credit,ctgan,2,0.33,0.46
credit,ctgan,2,0.33,0.49
credit,ctgan,2,0.34,0.49
credit,ctgan,2,0.34,0.493333
credit,ctgan,2,0.36,0.493333
credit,ctgan,2,0.36,0.506667
credit,ctgan,2,0.38,0.506667
credit,ctgan,2,0.38,0.51
credit,ctgan,2,0.42,0.51
credit,ctgan,2,0.42,0.513333
credit,ctgan,2,0.43,0.513333
credit,ctgan,2,0.43,0.523333
credit,ctgan,2,0.44,0.523333
credit,ctgan,2,0.44,0.54
credit,ctgan,2,0.45,0.54
credit,ctgan,2,0.45,0.553333
credit,ctgan,2,0.46,0.553333
credit,ctgan,2,0.46,0.563333
credit,ctgan,2,0.47,0.563333
credit,ctgan,2,0.47,0.573333
credit,ctgan,2,0.49,0.573333
credit,ctgan,2,0.49,0.586667
credit,ctgan,2,0.5,0.586667
credit,ctgan,2,0.5,0.593333
credit,ctgan,2,0.52,0.593333
credit,ctgan,2,0.52,0.626667
credit,ctgan,2,0.53,0.626667
credit,ctgan,2,0.53,0.633333
credit,ctgan,2,0.54,0.633333
credit,ctgan,2,0.54,0.65
credit,ctgan,2,0.56,0.65
credit,ctgan,2,0.56,0.653333
credit,ctgan,2,0.57,0.653333
credit,ctgan,2,0.57,0.66
credit,ctgan,2,0.58,0.66
credit,ctgan,2,0.58,0.676667
credit,ctgan,2,0.6,0.676667
credit,ctgan,2,0.6,0.68
credit,ctgan,2,0.61,0.68
credit,ctgan,2,0.61,0.69
credit,ctgan,2,0.62,0.69
credit,ctgan,2,0.62,0.703333
credit,ctgan,2,0.63,0.703333
credit,ctgan,2,0.63,0.706667
credit,ctgan,2,0.64,0.706667
credit,ctgan,2,0.64,0.713333
credit,ctgan,2,0.66,0.713333
credit,ctgan,2,0.66,0.716667
credit,ctgan,2,0.68,0.716667
credit,ctgan,2,0.68,0.73
credit,ctgan,2,0.7,0.73
credit,ctgan,2,0.7,0.733333
credit,ctgan,2,0.71,0.733333
credit,ctgan,2,0.71,0.736667
credit,ctgan,2,0.72,0.736667
credit,ctgan,2,0.72,0.74
credit,ctgan,2,0.73,0.74
credit,ctgan,2,0.73,0.763333
credit,ctgan,2,0.74,0.763333
credit,ctgan,2,0.74,0.78
credit,ctgan,2,0.75,0.78
credit,ctgan,2,0.75,0.786667
credit,ctgan,2,0.76,0.786667
credit,ctgan,2,0.76,0.806667
credit,ctgan,2,0.77,0.806667
credit,ctgan,2,0.77,0.813333
credit,ctgan,2,0.78,0.813333
credit,ctgan,2,0.78,0.816667
credit,ctgan,2,0.79,0.816667
credit,ctgan,2,0.79,0.82
credit,ctgan,2,0.8,0.82
credit,ctgan,2,0.8,0.826667
credit,ctgan,2,0.81,0.826667
credit,ctgan,2,0.81,0.85
credit,ctgan,2,0.82,0.85
credit,ctgan,2,0.82,0.856667
credit,ctgan,2,0.86,0.856667
credit,ctgan,2,0.86,0.86
credit,ctgan,2,0.88,0.86
credit,ctgan,2,0.88,0.863333
credit,ctgan,2,0.89,0.863333
credit,ctgan,2,0.89,0.866667
credit,ctgan,2,0.9,0.866667
credit,ctgan,2,0.9,0.873333
credit,ctgan,2,0.92,0.873333
credit,ctgan,2,0.92,0.89
credit,ctgan,2,0.93,0.89
credit,ctgan,2,0.93,0.9
credit,ctgan,2,0.95,0.9
credit,ctgan,2,0.95,0.93
credit,ctgan,2,0.97,0.93
credit,ctgan,2,0.97,0.933333
credit,ctgan,2,0.99,0.933333
credit,ctgan,2,0.99,0.996667
credit,ctgan,2,1.0,0.996667
credit,ctgan,2,1.0,1.0
credit,ctgan,3,0.0,0.0
credit,ctgan,3,0.0,0.003333
credit,ctgan,3,0.0,0.006667
credit,ctgan,3,0.01,0.006667
credit,ctgan,3,0.01,0.02
credit,ctgan,3,0.03,0.02
credit,ctgan,3,0.03,0.023333
credit,ctgan,3,0.04,0.023333
credit,ctgan,3,0.04,0.033333
credit,ctgan,3,0.05,0.033333
credit,ctgan,3,0.05,0.036667
credit,ctgan,3,0.06,0.036667
credit,ctgan,3,0.06,0.04
credit,ctgan,3,0.07,0.04
credit,ctgan,3,0.07,0.05
credit,ctgan,3,0.08,0.05
credit,ctgan,3,0.08,0.053333
credit,ctgan,3,0.1,0.053333
credit,ctgan,3,0.1,0.063333
credit,ctgan,3,0.11,0.063333
credit,ctgan,3,0.11,0.066667
credit,ctgan,3,0.13,0.066667
credit,ctgan,3,0.13,0.083333
credit,ctgan,3,0.14,0.083333
credit,ctgan,3,0.14,0.096667
credit,ctgan,3,0.16,0.096667
credit,ctgan,3,0.16,0.106667
credit,ctgan,3,0.17,0.106667
credit,ctgan,3,0.17,0.146667
credit,ctgan,3,0.18,0.146667
credit,ctgan,3,0.18,0.156667
credit,ctgan,3,0.19,0.156667
credit,ctgan,3,0.19,0.163333
credit,ctgan,3,0.21,0.163333
credit,ctgan,3,0.21,0.176667
credit,ctgan,3,0.22,0.176667
credit,ctgan,3,0.22,0.183333
credit,ctgan,3,0.23,0.183333
credit,ctgan,3,0.23,0.186667
credit,ctgan,3,0.24,0.186667
credit,ctgan,3,0.24,0.223333
credit,ctgan,3,0.25,0.223333
credit,ctgan,3,0.25,0.23
credit,ctgan,3,0.27,0.23
credit,ctgan,3,0.27,0.243333
credit,ctgan,3,0.29,0.243333
credit,ctgan,3,0.29,0.253333
credit,ctgan,3,0.3,0.253333
credit,ctgan,3,0.3,0.256667
credit,ctgan,3,0.31,0.256667
credit,ctgan,3,0.31,0.283333
credit,ctgan,3,0.32,0.283333
credit,ctgan,3,0.32,0.286667
credit,ctgan,3,0.33,0.286667
credit,ctgan,3,0.33,0.346667
credit,ctgan,3,0.34,0.346667
credit,ctgan,3,0.34,0.356667
credit,ctgan,3,0.35,0.356667
credit,ctgan,3,0.35,0.36
credit,ctgan,3,0.38,0.36
credit,ctgan,3,0.38,0.366667
credit,ctgan,3,0.39,0.366667
credit,ctgan,3,0.39,0.37
credit,ctgan,3,0.4,0.37
credit,ctgan,3,0.4,0.376667
credit,ctgan,3,0.41,0.376667
credit,ctgan,3,0.41,0.396667
credit,ctgan,3,0.42,0.396667
credit,ctgan,3,0.42,0.416667
credit,ctgan,3,0.44,0.416667
credit,ctgan,3,0.44,0.423333
credit,ctgan,3,0.45,0.423333
credit,ctgan,3,0.45,0.436667
credit,ctgan,3,0.46,0.436667
credit,ctgan,3,0.46,0.45
credit,ctgan,3,0.47,0.45
credit,ctgan,3,0.47,0.456667
credit,ctgan,3,0.48,0.456667
credit,ctgan,3,0.48,0.48
credit,ctgan,3,0.5,0.48
credit,ctgan,3,0.5,0.483333
credit,ctgan,3,0.51,0.483333
credit,ctgan,3,0.51,0.486667
credit,ctgan,3,0.52,0.486667
credit,ctgan,3,0.52,0.493333
credit,ctgan,3,0.53,0.493333
credit,ctgan,3,0.53,0.496667
credit,ctgan,3,0.54,0.496667
credit,ctgan,3,0.54,0.506667
credit,ctgan,3,0.55,0.506667
credit,ctgan,3,0.55,0.516667
credit,ctgan,3,0.56,0.516667
credit,ctgan,3,0.56,0.546667
credit,ctgan,3,0.58,0.546667
credit,ctgan,3,0.58,0.553333
credit,ctgan,3,0.59,0.553333
credit,ctgan,3,0.59,0.56
credit,ctgan,3,0.6,0.56
credit,ctgan,3,0.6,0.583333
credit,ctgan,3,0.61,0.583333
credit,ctgan,3,0.61,0.586667
credit,ctgan,3,0.62,0.586667
credit,ctgan,3,0.62,0.626667
credit,ctgan,3,0.63,0.626667
credit,ctgan,3,0.63,0.643333
credit,ctgan,3,0.64,0.643333
credit,ctgan,3,0.64,0.656667
credit,ctgan,3,0.66,0.656667
credit,ctgan,3,0.66,0.66
credit,ctgan,3,0.69,0.66
credit,ctgan,3,0.69,0.666667
credit,ctgan,3,0.7,0.666667
credit,ctgan,3,0.7,0.673333
credit,ctgan,3,0.71,0.673333
credit,ctgan,3,0.71,0.676667
credit,ctgan,3,0.72,0.676667
credit,ctgan,3,0.72,0.7
credit,ctgan,3,0.73,0.7
credit,ctgan,3,0.73,0.72
credit,ctgan,3,0.74,0.72
credit,ctgan,3,0.74,0.743333
credit,ctgan,3,0.75,0.743333
credit,ctgan,3,0.75,0.75
credit,ctgan,3,0.76,0.75
credit,ctgan,3,0.76,0.753333
credit,ctgan,3,0.78,0.753333
credit,ctgan,3,0.78,0.756667
credit,ctgan,3,0.79,0.756667
credit,ctgan,3,0.79,0.776667
credit,ctgan,3,0.8,0.776667
credit,ctgan,3,0.8,0.78
credit,ctgan,3,0.81,0.78
credit,ctgan,3,0.81,0.806667
credit,ctgan,3,0.83,0.806667
credit,ctgan,3,0.83,0.81
credit,ctgan,3,0.85,0.81
credit,ctgan,3,0.85,0.82
credit,ctgan,3,0.86,0.82
credit,ctgan,3,0.86,0.83
credit,ctgan,3,0.88,0.83
credit,ctgan,3,0.88,0.836667
credit,ctgan,3,0.89,0.836667
credit,ctgan,3,0.89,0.86
credit,ctgan,3,0.9,0.86
credit,ctgan,3,0.9,0.88
credit,ctgan,3,0.91,0.88
credit,ctgan,3,0.91,0.886667
credit,ctgan,3,0.92,0.886667
credit,ctgan,3,0.92,0.913333
credit,ctgan,3,0.94,0.913333
credit,ctgan,3,0.94,0.936667
credit,ctgan,3,0.95,0.936667
credit,ctgan,3,0.95,0.943333
credit,ctgan,3,0.96,0.943333
credit,ctgan,3,0.96,0.956667
credit,ctgan,3,0.97,0.956667
credit,ctgan,3,0.97,0.98
credit,ctgan,3,0.98,0.98
credit,ctgan,3,0.98,0.986667
credit,ctgan,3,1.0,0.986667
credit,ctgan,3,1.0,1.0
credit,ctgan,4,0.0,0.0
credit,ctgan,4,0.01,0.0
credit,ctgan,4,0.03,0.0
credit,ctgan,4,0.03,0.003333
credit,ctgan,4,0.04,0.003333
credit,ctgan,4,0.04,0.033333
credit,ctgan,4,0.05,0.033333
credit,ctgan,4,0.05,0.036667
credit,ctgan,4,0.07,0.036667
credit,ctgan,4,0.07,0.04
credit,ctgan,4,0.09,0.04
credit,ctgan,4,0.09,0.046667
credit,ctgan,4,0.11,0.046667
credit,ctgan,4,0.11,0.063333
credit,ctgan,4,0.12,0.063333
credit,ctgan,4,0.12,0.066667
credit,ctgan,4,0.14,0.066667
credit,ctgan,4,0.14,0.08
credit,ctgan,4,0.15,0.08
credit,ctgan,4,0.15,0.083333
credit,ctgan,4,0.19,0.083333
credit,ctgan,4,0.19,0.09
credit,ctgan,4,0.2,0.09
credit,ctgan,4,0.2,0.096667
credit,ctgan,4,0.21,0.096667
credit,ctgan,4,0.21,0.113333
credit,ctgan,4,0.22,0.113333
credit,ctgan,4,0.22,0.12
credit,ctgan,4,0.23,0.12
credit,ctgan,4,0.23,0.156667
credit,ctgan,4,0.24,0.156667
credit,ctgan,4,0.24,0.183333
credit,ctgan,4,0.25,0.183333
credit,ctgan,4,0.25,0.19
credit,ctgan,4,0.26,0.19
credit,ctgan,4,0.26,0.206667
credit,ctgan,4,0.27,0.206667
credit,ctgan,4,0.27,0.24
credit,ctgan,4,0.28,0.24
credit,ctgan,4,0.28,0.246667
credit,ctgan,4,0.31,0.246667
credit,ctgan,4,0.31,0.25
credit,ctgan,4,0.32,0.25
credit,ctgan,4,0.32,0.26
credit,ctgan,4,0.33,0.26
credit,ctgan,4,0.33,0.276667
credit,ctgan,4,0.34,0.276667
credit,ctgan,4,0.34,0.293333
credit,ctgan,4,0.36,0.293333
credit,ctgan,4,0.36,0.313333
credit,ctgan,4,0.37,0.313333
credit,ctgan,4,0.37,0.32
credit,ctgan,4,0.38,0.32
credit,ctgan,4,0.38,0.323333
credit,ctgan,4,0.39,0.323333
credit,ctgan,4,0.39,0.346667
credit,ctgan,4,0.4,0.346667
credit,ctgan,4,0.4,0.376667
credit,ctgan,4,0.41,0.376667
credit,ctgan,4,0.41,0.38
credit,ctgan,4,0.42,0.38
credit,ctgan,4,0.42,0.386667
credit,ctgan,4,0.43,0.386667
credit,ctgan,4,0.43,0.443333
credit,ctgan,4,0.44,0.443333
credit,ctgan,4,0.44,0.473333
credit,ctgan,4,0.45,0.473333
credit,ctgan,4,0.45,0.503333
credit,ctgan,4,0.48,0.503333
credit,ctgan,4,0.48,0.526667
credit,ctgan,4,0.49,0.526667
credit,ctgan,4,0.49,0.53
credit,ctgan,4,0.5,0.53
credit,ctgan,4,0.5,0.536667
credit,ctgan,4,0.51,0.536667
credit,ctgan,4,0.51,0.553333
credit,ctgan,4,0.54,0.553333
credit,ctgan,4,0.54,0.576667
credit,ctgan,4,0.57,0.576667
credit,ctgan,4,0.57,0.593333
credit,ctgan,4,0.58,0.593333
credit,ctgan,4,0.58,0.596667
credit,ctgan,4,0.6,0.596667
credit,ctgan,4,0.6,0.61
credit,ctgan,4,0.61,0.61
credit,ctgan,4,0.61,0.62
credit,ctgan,4,0.62,0.62
credit,ctgan,4,0.62,0.633333
credit,ctgan,4,0.63,0.633333
credit,ctgan,4,0.63,0.636667
credit,ctgan,4,0.64,0.636667
credit,ctgan,4,0.64,0.673333
credit,ctgan,4,0.65,0.673333
credit,ctgan,4,0.65,0.68
credit,ctgan,4,0.68,0.68
credit,ctgan,4,0.68,0.69
credit,ctgan,4,0.69,0.69
credit,ctgan,4,0.69,0.75
credit,ctgan,4,0.7,0.75
credit,ctgan,4,0.7,0.77
credit,ctgan,4,0.71,0.77
credit,ctgan,4,0.71,0.773333
credit,ctgan,4,0.72,0.773333
credit,ctgan,4,0.72,0.79
credit,ctgan,4,0.73,0.79
credit,ctgan,4,0.73,0.816667
credit,ctgan,4,0.75,0.816667
credit,ctgan,4,0.75,0.833333
credit,ctgan,4,0.76,0.833333
credit,ctgan,4,0.76,0.846667
credit,ctgan,4,0.78,0.846667
credit,ctgan,4,0.78,0.856667
credit,ctgan,4,0.79,0.856667
credit,ctgan,4,0.79,0.873333
credit,ctgan,4,0.81,0.873333
credit,ctgan,4,0.81,0.896667
credit,ctgan,4,0.82,0.896667
credit,ctgan,4,0.82,0.916667
credit,ctgan,4,0.84,0.916667
credit,ctgan,4,0.84,0.933333
credit,ctgan,4,0.86,0.933333
credit,ctgan,4,0.86,0.94
