run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,adult_income,ctgan,,4,logistic_regression,f1_macro,0.7610287499221101,True,750,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,4,logistic_regression,roc_auc,0.8749127182306489,True,750,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,4,logistic_regression,accuracy,0.7062465450525152,True,150,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,4,logistic_regression,f1_macro,0.6590909332703923,True,150,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,4,logistic_regression,roc_auc,0.7442375674372552,True,150,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,4,logistic_regression,accuracy,0.7480375898286346,True,123,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,4,logistic_regression,f1_macro,0.4473050391054739,True,123,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,4,logistic_regression,roc_auc,0.6055549166730372,True,123,success,,31654,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,0,logistic_regression,accuracy,0.7077922077922078,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,0,logistic_regression,f1_macro,0.6034334763948498,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,0,logistic_regression,roc_auc,0.762037037037037,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,0,logistic_regression,accuracy,0.7077922077922078,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,0,logistic_regression,f1_macro,0.6805126550182103,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,0,logistic_regression,roc_auc,0.7633333333333333,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,0,logistic_regression,accuracy,0.5324675324675324,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,0,logistic_regression,f1_macro,0.5312024353120244,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,0,logistic_regression,roc_auc,0.6364814814814815,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,0,logistic_regression,accuracy,0.5844155844155844,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,0,logistic_regression,f1_macro,0.5157232704402516,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,0,logistic_regression,roc_auc,0.5020370370370371,True,18,success,,537,
