run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
UNIFIED_FINAL_20260410,heart,gaussian_copula,,1,0.5062568237171412,0.508132471095434,0.9223416924829922,2.222421065425428,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tvae,,1,0.4958427815570673,0.5463452870860278,0.5077925010477323,1.2235473690400847,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,heart,ctgan,,1,0.5485848660451835,0.508132471095434,1.5318089968194963,3.6909581454300526,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tabddpm_single,,1,0.5856219030822205,0.4977464236723496,2.7240373572716745,6.563682478137586,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,madifft,,1,0.4355981075557795,0.40662355477170287,3.1066800105918198,7.485676030201429,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,gaussian_copula,,2,0.5268609501413734,0.508132471095434,0.9223416924829922,2.222421065425428,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tvae,,2,0.5480809607793735,0.5600627082108564,0.6166096208127333,1.485746791678804,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,heart,ctgan,,2,0.5531200134374739,0.5206741132667059,1.7857522126250336,4.302844994769793,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tabddpm_single,,2,0.5494247081548669,0.5874975504605134,3.1105523631851435,7.495006626493774,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,madifft,,2,0.4598975392626186,0.44542426023907505,3.9831526637378802,9.597573717898157,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,gaussian_copula,,3,0.516978807984099,0.508132471095434,0.9223416924829922,2.222421065425428,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tvae,,3,0.5305002659500013,0.5361552028218695,0.5628927568385377,1.3563137507160092,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,ctgan,,3,0.47361496038744716,0.44738389182833627,1.0053855295555367,2.4225186804068555,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tabddpm_single,,3,0.4025643179082332,0.47697432882618074,3.425115469250631,8.252959648701413,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,madifft,,3,0.5463452870860278,0.52400548696845,3.863062375442527,9.308211121979806,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,gaussian_copula,,4,0.5727163293300859,0.508132471095434,0.9223416924829922,2.222421065425428,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tvae,,4,0.6170319979843789,0.5363511659807956,0.5225216555710005,1.2590378857923903,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,ctgan,,4,0.6607597771618936,0.63668430335097,1.7273124659043257,4.162031969370724,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tabddpm_single,,4,0.5679572240418801,0.61747991377621,3.287010979673923,7.920191077827379,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,madifft,,4,0.4795778393661992,0.44836370762296696,3.2570452501448264,7.847987393347907,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,credit,gaussian_copula,,0,0.5025387755102042,0.5387666666666666,0.3922163718798578,1.2163439364113262,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,credit,tvae,,0,0.4996979591836735,0.5195333333333334,0.2201264718840038,0.6826576311346388,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,credit,ctgan,,0,0.5196306122448979,0.49293333333333333,0.44408011057755875,1.3771840966071216,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,credit,tabddpm_single,,0,0.48486122448979596,0.5567,0.6283026568172676,1.9484962424896084,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,credit,madifft,,0,0.4810469387755102,0.4497666666666667,2.769529556504852,8.58888288273319,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
